utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db
01wc020a_0.10931_01qc0215_-0.10931.wav,21505,6587,5.67814406782799
40ao030a_0.083284_01fo030v_-0.083284.wav,25831,28755,-0.37280561561798464
01sc020l_2.4707_20vc010b_-2.4707.wav,19861,10737,2.945846624299988
20ia0107_1.7593_206a010n_-1.7593.wav,16136,27826,1.6420428633731472
017c0209_1.6928_01ta010d_-1.6928.wav,9576,22603,-1.3027421277018156
02bo0302_2.0503_02eo031g_-2.0503.wav,15477,25524,3.669889073289429
02dc020s_0.28782_20vc010c_-0.28782.wav,17848,17944,5.579724226569322
20sa0101_0.069808_406o0304_-0.069808.wav,25186,15282,0.8271641767792741
40hc0219_1.4927_20bo0107_-1.4927.wav,21857,10564,-1.4801389648235075
01uc020b_0.45086_401o030t_-0.45086.wav,17690,20751,4.763875393221351
011c0201_2.4532_40ko0311_-2.4532.wav,1439,27656,0.03853200891638808
208c0105_1.9885_40io0304_-1.9885.wav,7139,12113,0.8318148591961485
01qa010p_1.1165_20ma0112_-1.1165.wav,20608,4304,2.1106404354015806
026o030y_0.069894_021a0103_-0.069894.wav,27590,11287,-2.944484674625061
01bo0307_0.91005_02co0319_-0.91005.wav,17289,16458,-2.407461122839319
401o030e_1.5254_019c0203_-1.5254.wav,4704,7077,-0.6509195097498388
20ta010x_1.1587_01zc0204_-1.1587.wav,4424,5282,0.16870571014558866
20pc010a_0.61738_01dc0210_-0.61738.wav,27100,6805,2.273943512149094
40aa010i_1.2893_205a010p_-1.2893.wav,28022,14401,5.040882194876547
20ec010b_0.19798_029o030l_-0.19798.wav,11482,19718,-0.5581105478387611
209o010p_1.8416_01sa010u_-1.8416.wav,19427,7636,4.54902044577678
206o010q_0.7653_028a0109_-0.7653.wav,6013,835,2.7390523439639534
40oc020u_1.7285_40ja010i_-1.7285.wav,3009,266,3.8323544117913704
205a010h_0.39242_40ca010f_-0.39242.wav,29786,18690,0.8695679813064041
20uc010e_1.36_020a0108_-1.36.wav,13861,17590,-2.438137189519235
20la0110_0.40976_01za0104_-0.40976.wav,29969,5899,2.5135358931983474
011o0307_1.3723_024o0317_-1.3723.wav,2485,28124,-1.6426138398850643
404a010u_1.9383_026o0306_-1.9383.wav,23025,2878,0.24182769098338586
40bo0311_0.93456_40jo031e_-0.93456.wav,19276,28894,0.3232797915346248
01co0315_2.3219_40oo030c_-2.3219.wav,14703,15728,3.8742065833691175
01ma010z_0.4728_40ao0307_-0.4728.wav,3973,16274,0.07778945475840038
024o030y_1.3473_02ac0213_-1.3473.wav,22783,10911,1.2839181254521135
20uo0105_1.9712_20ic0107_-1.9712.wav,31399,27164,-1.4723661711081615
20ca010l_1.2654_20uo010a_-1.2654.wav,1148,7489,-0.4993597943933339
015a010x_1.9368_01mo0307_-1.9368.wav,8765,5205,5.732319626850412
403a010t_2.3425_02ac0201_-2.3425.wav,24526,13328,1.6426204770733168
01ca010v_1.0935_40gc020u_-1.0935.wav,3699,1541,0.4771313152144079
013a010q_1.4907_20lc010m_-1.4907.wav,16212,21328,-1.5172343332209053
204o010f_2.1088_20cc010j_-2.1088.wav,9993,21991,0.2655429059554768
01vo0312_0.73937_40ma0112_-0.73937.wav,5755,23537,3.871237502784906
40ka010b_2.0092_208a0105_-2.0092.wav,8287,1332,1.9640198415174472
01to030n_1.0917_02eo030e_-1.0917.wav,22722,9119,1.3900829549254743
20sa010y_1.7955_20rc0102_-1.7955.wav,1293,30228,-2.4415255192570617
01ia0113_0.13438_01xo030r_-0.13438.wav,17176,19779,4.158989691418386
016o030w_0.88895_20uc010p_-0.88895.wav,1788,613,0.08891873500726177
40jc0214_2.1931_408c020w_-2.1931.wav,19812,10139,4.8049181819919635
01po030u_1.2371_01eo0310_-1.2371.wav,2352,27280,0.5019977766159207
014o031b_1.7477_40lc0203_-1.7477.wav,7055,5526,-1.5784973202805457
405c0211_0.52036_01lo030r_-0.52036.wav,3169,4066,0.9545630080382601
209c0101_1.8071_01ba010n_-1.8071.wav,29497,28951,3.5305963975406813
029c0215_1.0947_40oc0211_-1.0947.wav,10126,31927,-1.4335273922324376
409c0205_2.3932_014o0318_-2.3932.wav,6321,5203,5.296378367180896
01ja0108_1.8009_20vc010l_-1.8009.wav,9365,20504,0.9804716619306566
024a010k_1.7131_20na010k_-1.7131.wav,804,2347,1.868393354079485
401a010r_0.25376_01bc021a_-0.25376.wav,11329,20060,5.632816668911895
40ao0313_0.071865_029a010i_-0.071865.wav,10521,23204,1.6767870178990867
02co0318_0.088694_40hc020c_-0.088694.wav,12569,3556,2.040306027523803
01mc0205_1.0994_022a0101_-1.0994.wav,18363,16371,-1.165686849020642
404o030s_1.3002_01go0310_-1.3002.wav,16579,14803,3.559044665408516
027a010k_2.2201_20la010r_-2.2201.wav,23935,10356,5.0364714016546035
01ia010d_1.4823_401a010f_-1.4823.wav,30003,12273,-2.0931134475348627
206a0105_0.89809_022c020d_-0.89809.wav,2376,1596,5.849919376403044
20tc0103_0.065677_20uc0107_-0.065677.wav,9354,7407,5.1214376155664585
01ro0310_0.94803_40co030j_-0.94803.wav,29503,24673,0.5067278844425953
01ea010b_2.4984_02ac0218_-2.4984.wav,17235,1553,5.862614968216436
024c020l_1.9084_022o0306_-1.9084.wav,24707,29568,0.6477936664370176
02da0110_2.2367_403o030p_-2.2367.wav,31655,23517,-1.182390621696911
01vc020i_1.0248_01uc0213_-1.0248.wav,4006,29139,1.3920034968121424
025a010n_2.1702_01wo030n_-2.1702.wav,20752,14496,-2.2780925909558665
40hc021a_2.272_20sc010i_-2.272.wav,10532,440,-0.1911320291903138
409c020p_0.7996_20ic0108_-0.7996.wav,20207,30590,4.167945380108477
01pa0103_0.52037_018c0206_-0.52037.wav,21574,1923,-2.2805767058021447
01qc0213_0.018171_01wo030y_-0.018171.wav,13421,14458,-2.607379694839564
40do030w_1.3154_02co030b_-1.3154.wav,551,19024,-0.5200331878172815
01ga010y_0.67597_01mc020g_-0.67597.wav,3361,19406,1.9651353486985244
01fc0206_0.61463_01bc0209_-0.61463.wav,25990,22312,-0.1855729212909205
022c0212_1.6357_20go010k_-1.6357.wav,662,12707,-0.8570780200859094
40ba0111_0.78954_01za0107_-0.78954.wav,196,11132,5.604895078551664
403o030f_2.4066_01uo030g_-2.4066.wav,1262,19896,2.2115501814917815
024a0104_2.4319_40ka010i_-2.4319.wav,23444,16486,-1.7460174027351023
409o031b_1.241_408c0213_-1.241.wav,18155,1480,1.2706943627726046
02ca010w_1.4548_20ao010f_-1.4548.wav,27508,3848,1.2069598396644476
01ya010y_2.3571_205a0102_-2.3571.wav,26157,6083,4.688766333571263
40aa0101_0.50298_408o0301_-0.50298.wav,30020,24770,5.163787125081708
205o0102_0.90488_022c020y_-0.90488.wav,16427,9017,2.7345338268529984
40ic020u_1.3598_20ro010q_-1.3598.wav,22708,12307,3.8526257362356366
01go030f_1.6873_20go010c_-1.6873.wav,4531,27957,3.048339419964922
40co0301_2.1604_20no0108_-2.1604.wav,10106,4965,3.8548711259808313
023c0203_0.71082_028c0206_-0.71082.wav,31064,11957,-1.9852452785025758
40ga010n_0.11569_01xo030k_-0.11569.wav,4476,19455,1.8218372614395166
20na010s_2.1541_017o031e_-2.1541.wav,3160,16543,1.4563670696640845
40go030p_0.81516_016c0208_-0.81516.wav,5448,24818,1.7054876038784395
018a0102_1.0525_01ic0204_-1.0525.wav,25945,29928,2.738383424922075
01pa0109_1.8226_01da0103_-1.8226.wav,13026,20261,4.702393121907803
40pa010y_2.0926_01da010d_-2.0926.wav,10760,13807,-1.2003475622282982
40fc020a_2.1486_209a010v_-2.1486.wav,13394,6892,4.13175478699487
205a0114_2.0108_01ec020k_-2.0108.wav,28396,8272,5.858748989873103
020a010v_2.0482_209a010f_-2.0482.wav,4061,16701,-2.674118550384383
20no010f_1.8458_014o0311_-1.8458.wav,11083,27015,2.2765687261218996
023c020q_2.4019_01qc020l_-2.4019.wav,24746,9998,0.2161594217802607
20oa010u_0.55605_01co030b_-0.55605.wav,28865,12977,-1.720541368033023
01zc020z_1.4194_401a010d_-1.4194.wav,15269,1735,4.154666773519
407a010t_1.3014_026c0210_-1.3014.wav,4248,25764,-1.585910712834579
403a0112_1.6265_20ha010s_-1.6265.wav,6416,29438,1.5991419628159536
20ha010c_0.81519_20ua010m_-0.81519.wav,27618,4243,1.786868880709494
40fo0318_0.57632_40lc0206_-0.57632.wav,30202,16395,-0.5212426285219394
40go030y_1.1436_01gc020y_-1.1436.wav,28287,29334,0.9673467568273333
020o030z_0.60616_401o030g_-0.60616.wav,15793,11767,5.582577439255763
205a010t_1.0063_20ta010g_-1.0063.wav,29266,18174,-0.8820992955732923
20va0111_2.2506_20uc010k_-2.2506.wav,6186,9488,3.764394248085937
021c020c_0.50127_20la010d_-0.50127.wav,31628,17443,5.926796403382138
01xc020y_1.4938_20ko0104_-1.4938.wav,17941,15693,2.772883066461212
015o0303_0.98082_01xc020z_-0.98082.wav,23804,7738,-2.434596787692449
20vo010m_1.7974_01qo030p_-1.7974.wav,11528,26323,2.723494972747397
02bo0318_0.36529_01zc0201_-0.36529.wav,20406,5786,2.1374388105838182
406o030a_0.8066_20kc010j_-0.8066.wav,6329,4230,-0.5047306135270451
021o0302_0.63843_025a0106_-0.63843.wav,12846,7524,-2.6396363980231414
020c0216_1.4339_029o0301_-1.4339.wav,3422,2728,1.1344246502446058
024a0102_0.12325_02eo0301_-0.12325.wav,21948,21305,0.690847675446963
02do0305_1.5402_20mo010f_-1.5402.wav,6198,7960,2.4137906806191785
018o030p_1.4998_20ia010p_-1.4998.wav,16656,27334,3.937962514334524
209a010i_0.056719_40gc020o_-0.056719.wav,20493,1833,2.392898491071888
40bo030k_0.85366_027c020m_-0.85366.wav,14613,23250,0.25967977146004095
01lc0212_1.6663_40ca010w_-1.6663.wav,14709,2319,-0.06098014084589831
20ko010m_1.5926_02ao030h_-1.5926.wav,4461,17671,3.291948426998169
409c020x_0.0054513_20ta010h_-0.0054513.wav,18897,4231,-2.0873352492881363
02co030v_1.7315_02do030b_-1.7315.wav,6139,792,4.354839016520511
40co030c_0.004306_40kc021b_-0.004306.wav,22907,20792,5.319984036356619
01uo030q_1.3287_40oo030n_-1.3287.wav,290,5994,1.892110714798699
01ac020i_0.77519_40io0304_-0.77519.wav,23001,11952,-1.1086419742151836
01vc020i_1.0204_20jc0103_-1.0204.wav,29476,9994,-1.1214171535066293
209o010b_0.78446_01to0303_-0.78446.wav,13765,10090,0.4864978744250852
019c020p_2.4985_021c020c_-2.4985.wav,26186,2367,2.6321737580499107
01ic0205_1.7091_20ao010q_-1.7091.wav,16482,15294,0.9137708507284432
01wo0314_1.2617_20lc010n_-1.2617.wav,4755,2988,-2.9951484835809468
01po030x_1.0684_20ca0108_-1.0684.wav,26634,19062,4.0654895845131245
01xo030r_0.78455_40jc0202_-0.78455.wav,18634,1008,5.6422046437166316
01ua010e_1.7805_40ha010o_-1.7805.wav,25278,7883,-0.647338823053988
40fa010t_1.5757_02co030n_-1.5757.wav,23251,24468,1.5393744821066777
20so0107_0.74704_01io030q_-0.74704.wav,11477,18863,0.8931736563220336
027o0304_0.57412_20da010g_-0.57412.wav,23529,9269,1.7603203327174288
209a010c_0.45415_40po0319_-0.45415.wav,18838,17807,4.010476571478642
020c020l_1.4226_027c0208_-1.4226.wav,19417,22820,5.252163426865783
20da010r_1.8917_40fo030u_-1.8917.wav,23694,31924,4.25747843697878
40ga0114_0.64388_01oc021d_-0.64388.wav,9804,8388,4.727105314272879
024c0209_1.4441_20oa010m_-1.4441.wav,24961,21245,3.3928734288709315
020c020x_1.4_406c020k_-1.4.wav,16808,17959,3.52113027720618
02eo030y_1.311_207a0114_-1.311.wav,22910,873,5.3826893107631495
01oa0105_2.3275_01za010n_-2.3275.wav,15166,14138,0.05807616111970937
01ga010z_0.36495_40ic021c_-0.36495.wav,5331,7442,3.4625657225857083
01fo0312_0.64597_01yc0201_-0.64597.wav,30015,10848,1.4642932617162137
020o030t_1.7034_40oc0201_-1.7034.wav,24135,3033,-2.466523494353485
01wo030r_1.748_022a010h_-1.748.wav,14878,24366,3.265918559015736
20ba010q_1.0046_014a010u_-1.0046.wav,14575,31509,4.187404710815879
40pa010f_0.53577_20ic0102_-0.53577.wav,20737,26730,4.264990203467546
40lo0308_2.0511_022o030c_-2.0511.wav,27980,9013,-0.699642527097557
20ma010q_1.0691_01ec020r_-1.0691.wav,19421,10477,-2.3130303241028014
01xo030z_2.1869_01mc0216_-2.1869.wav,3538,17132,2.808688289711146
01da0110_0.17019_01jo0304_-0.17019.wav,21183,7346,4.0940607989136
40lc0204_2.2302_40mc020z_-2.2302.wav,28485,607,-0.834113571088785
408a010w_0.025593_01ra010w_-0.025593.wav,2730,2242,4.893508434762204
405c0214_1.3344_01ic021a_-1.3344.wav,18457,3586,4.659372955689645
208c0103_0.98754_01jc0206_-0.98754.wav,16743,21442,-1.068515696807681
01wa010o_1.2219_20la0110_-1.2219.wav,13597,15817,4.03439818574002
409o030y_2.1605_40lc0216_-2.1605.wav,1277,13961,5.946270531642915
20rc010n_2.4523_01va010o_-2.4523.wav,8045,16108,-1.0167974955326977
40ea010o_1.4771_206o010c_-1.4771.wav,1713,23628,3.3305642588764206
20jc010l_1.9325_01ua010s_-1.9325.wav,20437,4098,1.5638378668838842
01do030x_0.39653_01na010j_-0.39653.wav,16832,7713,-2.918773027811018
022c0216_0.77516_01ba010n_-0.77516.wav,10206,11568,0.5231806753717319
01ta010n_1.901_40da0104_-1.901.wav,15611,7479,4.735260533906401
014a0110_1.0024_20ho010m_-1.0024.wav,16552,20530,4.550688463469716
01nc020o_1.6784_02ac020r_-1.6784.wav,29376,30599,0.016009334596436275
01za010i_0.61101_20ta0102_-0.61101.wav,1731,11046,3.038386165058351
01pc0204_0.47909_204o010l_-0.47909.wav,6825,18247,5.217372488565374
017o0313_1.1302_20fc010o_-1.1302.wav,28174,5369,-0.4363837569324138
01zo031c_1.0565_020a0105_-1.0565.wav,840,15405,-0.19370060909317344
20ka0109_0.80329_20na0101_-0.80329.wav,25144,24080,-0.39780075587275743
20na010l_0.21076_028a0105_-0.21076.wav,5722,6665,1.4344365189402
01lc021c_1.0464_027o030u_-1.0464.wav,28151,850,5.720017923017529
40ho0302_1.2167_01xo0303_-1.2167.wav,14430,6815,-2.264020203391669
012a010n_0.98273_01ma010l_-0.98273.wav,18053,18366,0.5858835506444331
01ca0104_0.68595_20qa010f_-0.68595.wav,4945,31490,3.108676947920026
01jc0202_0.27932_20pc010e_-0.27932.wav,6352,30501,5.059252613308502
204c010g_0.87104_40ia010d_-0.87104.wav,31225,17582,0.09464493256047701
01fc020i_1.5708_20go010k_-1.5708.wav,30331,20319,0.9594430491280947
407a010a_0.52528_406o030p_-0.52528.wav,24380,17169,2.509980316465561
20lc0105_2.3527_405a010l_-2.3527.wav,1213,19595,-2.5115914295013413
40jc020n_1.134_209o010e_-1.134.wav,24659,9209,0.12256156702483478
01io030y_1.4883_020o0303_-1.4883.wav,1544,1356,-0.6079234875062203
013a0102_1.0007_01ja010p_-1.0007.wav,28677,5456,0.1745347163316131
20ka0111_1.642_401a010p_-1.642.wav,9644,28855,3.553233888508471
206a0101_0.15271_407c0215_-0.15271.wav,7912,15840,2.451303728039413
20qc0104_1.3458_40ia010f_-1.3458.wav,6995,21118,5.7160741242620805
01mc020n_1.4882_020o030c_-1.4882.wav,28993,23545,0.7076802597726326
20qo010a_1.1851_013a010o_-1.1851.wav,20592,1815,5.135387182454938
01ca0104_0.27085_018a010p_-0.27085.wav,25830,5283,1.0359648196840876
408o0302_2.2731_20mo0104_-2.2731.wav,13193,10706,3.9068401100028254
207c0105_1.5213_20ga010e_-1.5213.wav,23209,16508,3.1587325156703665
021o030s_1.9893_026o030q_-1.9893.wav,6886,20569,5.095358829572545
405a0112_1.525_016c0201_-1.525.wav,2255,14753,-1.4276206260186337
019o0318_0.92117_01ac020g_-0.92117.wav,16518,3659,1.022790339326571
012c020u_2.3532_206o0101_-2.3532.wav,12516,28289,5.5650512525112745
407o0310_0.34931_02ba010h_-0.34931.wav,17361,7674,3.9856515472500513
01sc021h_0.34988_02ao0302_-0.34988.wav,15988,19240,1.5446701556996691
028o031d_0.96997_026c021c_-0.96997.wav,31926,178,4.8504353666975195
02eo0319_0.48909_02bo0319_-0.48909.wav,14393,10365,4.357089820351749
407c021h_0.86061_01co0319_-0.86061.wav,11703,16247,-1.8222294045503515
01mo0306_0.88525_01eo0308_-0.88525.wav,5151,11531,2.3529950136626656
40jo030m_0.30487_20oc0108_-0.30487.wav,23587,14469,4.1206986458630634
40io030a_0.935_01qc020x_-0.935.wav,2638,14536,3.440758354414072
205o010h_1.9889_405c020t_-1.9889.wav,16193,30149,3.407364902116514
20ba0107_0.40484_40gc020t_-0.40484.wav,17432,27119,-1.5488797805148837
40bo030v_2.1964_01ec020u_-2.1964.wav,24450,31476,4.951093940974052
209o010b_0.18201_208o0103_-0.18201.wav,6899,12933,-2.424387891675617
40co0314_0.30317_02co0318_-0.30317.wav,16736,31350,2.6548957567717535
02ec0218_1.653_20sc010m_-1.653.wav,3996,28722,3.2315616326380443
20po010e_0.20004_20fc010f_-0.20004.wav,17297,16712,1.7878135866234794
025c0218_1.6317_01sa0114_-1.6317.wav,16372,17755,-0.32248337161462937
20sc010l_2.3387_20do010n_-2.3387.wav,11548,14968,-1.0592671901183692
01lc0219_0.30534_40co030r_-0.30534.wav,4416,23621,4.660770732927174
023o030e_2.1766_40ca0114_-2.1766.wav,27179,18100,5.758969919905384
01yc021b_0.79248_01qc0215_-0.79248.wav,1309,16868,-2.8888315941046385
019c020a_0.72328_026a010h_-0.72328.wav,16737,2144,-1.459406783422365
20dc010e_2.3974_209a010d_-2.3974.wav,29632,27577,0.21701704432005542
019o0302_0.044177_02bo030c_-0.044177.wav,7000,31910,5.043250836365827
20ca010i_1.7154_019c021h_-1.7154.wav,24893,14284,-1.3805943763856932
020a010h_1.8998_01do0302_-1.8998.wav,28133,1862,-0.9745502324449107
019c020l_1.8801_20oa010x_-1.8801.wav,3469,28322,0.5313473473666241
027o0311_2.1481_20ao010p_-2.1481.wav,21148,24114,4.271146621349976
40jc020i_1.7451_014o0317_-1.7451.wav,30269,17527,3.4939130554860194
404o030g_0.79842_01vc0205_-0.79842.wav,5866,11678,5.61569679960213
20ha010t_0.45057_40ko0319_-0.45057.wav,9432,6465,4.980466068732374
20fa010m_1.3874_024o030l_-1.3874.wav,18644,14950,1.4411319977511878
01mo0318_2.2663_20ho010e_-2.2663.wav,10766,11514,5.395193043125433
40po030f_2.1006_40io030u_-2.1006.wav,23442,22183,5.0263202476566775
01ga0113_1.0062_40dc020o_-1.0062.wav,25655,4783,1.9927059991550458
40gc0212_1.9404_014a0114_-1.9404.wav,5409,11631,-1.1806142932642545
20uo010k_1.2876_204c010f_-1.2876.wav,24484,3206,-0.6743627789173452
01rc020l_1.6751_20ha010x_-1.6751.wav,12619,16757,0.7707450398688489
20ja0114_1.3839_02aa0101_-1.3839.wav,13337,6065,-2.5140703437313605
408a010w_0.21761_20pc010b_-0.21761.wav,8879,23783,2.6504531407209093
01lo0314_1.137_024o0317_-1.137.wav,25451,12671,5.5786093610829965
205a010k_1.8025_02eo031b_-1.8025.wav,8565,5702,5.647722196853659
40kc020q_2.0081_01mo0312_-2.0081.wav,19205,25712,1.9897554358794816
406o030p_0.93115_011c0211_-0.93115.wav,8189,9129,3.5046264675662364
20ja0108_2.2387_20aa010r_-2.2387.wav,1749,2359,5.8608355108174095
207a010j_0.37775_015a0114_-0.37775.wav,27729,30835,5.521715661097485
207a0103_2.3117_20fo0101_-2.3117.wav,21031,20118,2.9661189209817547
20ma010k_2.445_20ho010o_-2.445.wav,15612,14935,2.339202507364333
20ka010h_2.3673_01na010t_-2.3673.wav,20563,23657,3.834184316728283
01po0312_1.7155_02ao030p_-1.7155.wav,25166,2760,3.5737067088429635
20ka0105_2.2009_02da0103_-2.2009.wav,28869,119,2.026845174595734
20ic010c_2.1265_01ro0315_-2.1265.wav,17318,8808,2.261513770322459
021c0202_0.72345_20dc010h_-0.72345.wav,14013,18701,3.874776747865254
206a0112_0.34642_404c020n_-0.34642.wav,19602,10515,4.927114255728715
208a010q_0.92806_018o030r_-0.92806.wav,29402,25904,3.4718234054596504
011o030t_1.7384_20na0107_-1.7384.wav,6165,31072,1.108934711499872
40mo0312_0.90974_02ba0108_-0.90974.wav,9361,7608,-0.45433714581958373
01fc020u_2.1086_20ia010m_-2.1086.wav,6544,28420,3.3168509072598065
20do010p_0.23689_208c010l_-0.23689.wav,11141,8052,3.7770850769281834
01nc020a_0.44175_025c020x_-0.44175.wav,2834,14219,-0.47666391510564576
018a010w_2.395_20ga0109_-2.395.wav,6563,7357,0.794982259363497
01sc021a_1.551_01jo0315_-1.551.wav,22473,12880,-1.3213499919630438
40ha010d_1.9443_204a0102_-1.9443.wav,14776,7792,-1.7152142234617407
209a0104_0.60032_20na010m_-0.60032.wav,16592,2050,4.464100742462673
20ja0110_0.04281_012o030j_-0.04281.wav,7674,29050,1.0464091771181199
20ja0106_2.1098_20tc010e_-2.1098.wav,17269,26289,2.977027644610267
206o0107_1.2492_01ua010b_-1.2492.wav,15604,16574,4.549889341949806
01mc020d_1.9084_01ko0308_-1.9084.wav,28076,26579,-2.1397666740175905
01yo030p_2.3905_01uc0215_-2.3905.wav,24656,31482,3.456280895468643
01aa0103_0.42787_40kc020r_-0.42787.wav,28515,8015,2.0652579422805344
20to010g_0.49758_409c0212_-0.49758.wav,16311,30260,-1.782030085665573
015c021f_2.4612_20ga010x_-2.4612.wav,22321,19906,-2.268194600432406
409o0314_0.85611_01jc0205_-0.85611.wav,27355,19444,1.794048565403144
20ua0105_0.28055_20ka010y_-0.28055.wav,197,29507,-0.1812985459546903
20ua0102_1.7949_207a0114_-1.7949.wav,6113,5993,5.439804641041581
01ac020s_1.2718_401c020j_-1.2718.wav,31914,12124,-0.40631873140882835
016o0316_0.6664_02do0304_-0.6664.wav,22649,23486,1.086437856006743
20to010g_0.97234_40ic0219_-0.97234.wav,1480,8398,2.49805759121766
40la010y_0.8846_20go010e_-0.8846.wav,23831,5453,-1.6423256251564662
01to030y_0.40124_024a010u_-0.40124.wav,16801,4428,-0.18536622547628134
408c020b_1.6535_207a010f_-1.6535.wav,3289,5784,0.2455728312370784
20la0114_1.0413_02do030t_-1.0413.wav,31561,17442,5.664905136311695
01oo0310_1.2278_01dc020i_-1.2278.wav,19334,7009,2.746609223630742
40gc020x_2.0831_40bo030j_-2.0831.wav,23348,19553,5.164985343402714
209a010d_1.1381_01jc0210_-1.1381.wav,24793,24502,4.773728168374509
02bo0302_1.9493_01ao0319_-1.9493.wav,7351,3130,3.6253331008347036
01jo0313_1.1752_20dc0108_-1.1752.wav,17202,645,4.158300704324839
20sa010w_0.080315_01sc020e_-0.080315.wav,9944,14708,-1.1999629835779877
409a010k_0.23354_207o0109_-0.23354.wav,1443,20654,1.385007141965314
029c0205_2.0931_20nc010m_-2.0931.wav,11721,24223,2.991462924249321
40ca0105_2.3881_01tc020n_-2.3881.wav,3873,26485,-2.8575259218771123
02do030u_2.3589_021c020c_-2.3589.wav,3090,31636,0.4012045341761943
014o030c_1.766_204c010g_-1.766.wav,27869,20168,0.29482969328858033
206c0106_1.3798_204c0101_-1.3798.wav,20535,18461,2.87899019941717
028c0209_0.76683_409c0216_-0.76683.wav,16608,8185,0.5340730945572414
012a0106_2.1356_204a010v_-2.1356.wav,29002,9952,4.4076162287965825
403o0319_0.316_027o0304_-0.316.wav,7841,28938,3.814134424775494
01vc020v_2.1675_40nc020y_-2.1675.wav,30966,28837,1.6413451256104814
40da0102_1.3425_20sa010x_-1.3425.wav,10179,9346,-2.5877850243189333
40kc020e_1.5362_01la0110_-1.5362.wav,8599,25821,2.1868610096488705
01so0311_1.546_20fc010m_-1.546.wav,21729,4336,1.0454319002878556
40hc0203_1.2958_20eo010k_-1.2958.wav,443,23557,5.739067068963113
40jc020z_1.2469_029a0108_-1.2469.wav,21810,14798,2.9820646257743686
014c020e_2.4924_015o0305_-2.4924.wav,5721,8746,-1.6842233043401187
01to030g_0.82134_40bo0309_-0.82134.wav,28406,24172,-1.1709594163339996
40ac020a_2.4731_026c020i_-2.4731.wav,14250,16582,0.43279929255692107
01xc021c_2.0779_406o030h_-2.0779.wav,13647,17858,1.6364170723964078
01ko030c_0.83212_023a010n_-0.83212.wav,29967,21267,-0.8352503714285557
40ac020n_2.138_02ca0104_-2.138.wav,19299,84,0.034035432250700826
01ec020z_0.41547_014a010u_-0.41547.wav,21582,22526,2.5628330013403673
20ka0109_0.39975_20lc010m_-0.39975.wav,6452,5197,-0.7648104718562383
20ro0107_1.3792_01ec0216_-1.3792.wav,585,22213,1.6677206537309246
40po030r_1.1601_014a010h_-1.1601.wav,7451,19359,-0.6663357714885496
017o030g_0.4047_40jo030o_-0.4047.wav,29761,27745,-1.0489149899479726
20pc0102_1.4581_40no0307_-1.4581.wav,5982,23323,0.6889837789550883
015c021b_0.40836_20fo0107_-0.40836.wav,5896,10114,0.09895834026477601
019a0110_0.63971_20da010j_-0.63971.wav,7710,24155,1.7177748791922376
40jc0202_0.88482_01ao030f_-0.88482.wav,31320,13762,3.3878638845120834
01na010n_0.99662_207o010i_-0.99662.wav,31394,27601,0.8742330354789383
20fa0109_1.8922_40lo030c_-1.8922.wav,4306,10155,5.187251810069688
01jc0206_0.58241_014c020v_-0.58241.wav,852,23377,-2.5200818203052817
01sc020t_1.7937_40fa0114_-1.7937.wav,29451,20663,2.7569298918772303
408c0202_2.3676_403c0201_-2.3676.wav,22448,30074,0.740999866001967
01to0312_2.3799_01jc0213_-2.3799.wav,31163,24914,-1.6334612788833125
