utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db
01ca010a_0.61815_205a010d_-0.61815.wav,17035,29460,2.6036780030810345
20ra010q_1.2823_40mc020r_-1.2823.wav,579,23317,2.267031398188875
014a0109_0.6061_01aa010p_-0.6061.wav,13855,31833,5.840380701716324
020a0111_2.3064_20na010y_-2.3064.wav,11639,26274,4.295724417402777
20fa010b_1.8865_020c020q_-1.8865.wav,20336,22453,-0.9728831430050233
20ac010l_2.1067_20fc010a_-2.1067.wav,21243,3038,1.8814441465792706
013o030j_1.6487_20qc010p_-1.6487.wav,12410,31757,3.0144213617740734
02cc0219_0.33191_40go030q_-0.33191.wav,26078,12120,2.0045167340191234
028o030a_2.0585_204a010k_-2.0585.wav,22520,22145,0.6037038710119993
024a010v_1.8625_20qc010o_-1.8625.wav,25243,222,1.762666573284057
40mc020r_2.2314_019c020o_-2.2314.wav,7561,15484,-1.6735377259024349
404c020j_1.6643_40fa0105_-1.6643.wav,10429,5272,-0.2568327225989857
40eo0318_0.36021_20ca0113_-0.36021.wav,18595,26777,5.1791709642636
01to0304_0.15338_404o030j_-0.15338.wav,13204,24473,2.7286289261365084
02do0310_2.2654_017c021g_-2.2654.wav,9412,12766,3.944530348127362
01ko0318_0.37673_016c020h_-0.37673.wav,14313,10199,5.354820688096838
01na0114_2.1361_02cc0204_-2.1361.wav,9574,31196,1.252892552976867
017a0102_1.3544_40ea010j_-1.3544.wav,14467,25151,5.155593862724876
01ac021f_0.96674_40jo031f_-0.96674.wav,22823,4264,4.528734320413216
401c0219_1.7923_20nc0102_-1.7923.wav,25235,11490,-0.5932503630248167
02ea010c_0.47029_01ko031a_-0.47029.wav,28085,10591,0.9473845358938693
40dc020g_1.8374_407a0105_-1.8374.wav,12654,29927,1.4670713923862966
02dc0201_1.3696_01lc0208_-1.3696.wav,13561,14328,-1.664670105024488
01la010e_0.75902_20ro010r_-0.75902.wav,17686,19593,2.537893067010568
408a010j_0.99253_40fc020u_-0.99253.wav,28835,116,0.9346950632253836
207a010l_1.9884_20nc0103_-1.9884.wav,30391,9473,3.461543591781191
401o030n_0.62532_01lc020x_-0.62532.wav,30834,30148,0.862282036089097
20qc010o_2.2111_01fa010c_-2.2111.wav,26154,24013,-0.6846060608410403
01uo0309_2.3674_018a010z_-2.3674.wav,13243,29009,1.7296266778797174
01jc021e_2.4569_40dc020z_-2.4569.wav,10522,21948,0.07293107061629733
409o030j_0.66766_20qc010a_-0.66766.wav,25330,13979,-0.3379850479100268
20jc010k_2.1177_20ta0107_-2.1177.wav,7888,14606,-2.4476980953218055
01lo030k_1.3976_20tc0102_-1.3976.wav,29531,9749,3.0236545293671293
01wo0304_1.1489_40ea010t_-1.1489.wav,17812,31516,2.8053318505436664
01ao0314_1.7893_01wo0310_-1.7893.wav,532,29926,-2.5838631900917144
016c021c_1.1842_20qc010m_-1.1842.wav,10861,15432,5.763177034499375
20oa0103_0.74169_01so030b_-0.74169.wav,26900,12477,2.7312606171579237
207o0107_0.37715_20po010k_-0.37715.wav,9973,12515,-2.184105013717091
20kc010i_0.35712_01lc020g_-0.35712.wav,15211,4264,5.930719382678429
40no030i_0.75782_013o0310_-0.75782.wav,13220,11589,0.7160222668814686
026c020u_1.6025_021o0303_-1.6025.wav,1019,27452,-2.301343550180396
019c0204_1.8348_40bc0203_-1.8348.wav,26710,26118,-1.2088103182920669
02aa010l_0.72989_01ro030q_-0.72989.wav,23403,17062,0.3942132413440751
01ka010h_1.4935_01jc020a_-1.4935.wav,2450,13891,4.908256811161096
01po030j_2.0045_02ao0307_-2.0045.wav,1359,7773,4.2933899548832635
20so0102_0.82976_02cc0209_-0.82976.wav,21329,5145,-1.412279899721123
01uo030n_0.22305_205c0106_-0.22305.wav,30414,7266,1.8394037235787604
406o030w_2.1621_01xo030u_-2.1621.wav,3704,13901,4.16019829755196
01mc0213_1.8063_02ec0203_-1.8063.wav,17815,19226,-2.333464574193289
01cc0218_0.96821_02eo030b_-0.96821.wav,25417,17664,2.747912407491542
40fa0106_0.15164_40ac0205_-0.15164.wav,1951,697,5.5525586906848545
01nc020b_1.123_028o030k_-1.123.wav,12086,6007,4.148781910187384
02da010a_1.4737_20qo010i_-1.4737.wav,406,8926,3.4676610876596463
20co0106_0.45473_209c010o_-0.45473.wav,11324,30409,-2.3266566529507804
40ao0301_1.5791_01gc020n_-1.5791.wav,19693,24784,5.290409167859908
40cc020o_1.5423_40dc020e_-1.5423.wav,21021,4130,-2.561255683007604
401o030d_2.4158_01xo0301_-2.4158.wav,30804,5019,3.6656746417776613
405c0203_1.8812_01ua0101_-1.8812.wav,29350,12942,4.10970443112613
026c020g_1.4105_20ha010p_-1.4105.wav,15784,22032,2.290596115406154
20hc010q_0.1958_01lc020c_-0.1958.wav,11953,2496,2.626902916383547
40no0310_1.1178_011c020h_-1.1178.wav,286,25937,-2.6211582119594885
20jc010d_0.51353_20aa0114_-0.51353.wav,25343,22183,1.8435650956806926
40ga010p_0.56386_013c0204_-0.56386.wav,14227,17563,-1.6810683776122834
01vc0218_1.5416_01tc0209_-1.5416.wav,9062,668,1.9725175680389366
20va010k_1.909_407c0217_-1.909.wav,2979,28075,1.799651512124317
01jo0301_2.0913_021o0314_-2.0913.wav,21158,811,1.995106353568275
02ec0203_1.6002_01oa0109_-1.6002.wav,662,21315,-0.38904009755778635
40mo030l_2.047_017c0201_-2.047.wav,30119,20399,-1.5922973065857757
206o010d_1.4538_01cc020h_-1.4538.wav,28765,22825,-1.1937650602742391
014a010t_0.46884_023c020n_-0.46884.wav,27823,1937,1.0532630733176447
02do030k_0.85871_20ac010l_-0.85871.wav,13094,23168,4.742244236219713
016a0113_0.97275_20ra0106_-0.97275.wav,31875,8350,3.0868224570864236
20fa0112_1.6865_20da010u_-1.6865.wav,29369,19853,0.37391002697494713
026c021e_1.3611_404c020a_-1.3611.wav,3460,16817,3.538159603073339
01do030g_2.4311_209o0102_-2.4311.wav,14023,27405,3.787455064541737
20qa010g_2.0576_20uc010a_-2.0576.wav,30412,21516,4.349711240960864
20lc0109_1.8336_01kc020o_-1.8336.wav,3436,22587,5.020283624265019
40fc020t_1.8215_01na010c_-1.8215.wav,20671,18267,2.4247647625434157
014a010s_0.88763_20la0106_-0.88763.wav,1327,24991,-0.8622074671813191
013o0305_1.374_20la010g_-1.374.wav,29501,1582,3.8119681560848475
020o030e_0.57864_01ea010l_-0.57864.wav,4451,9218,4.571772451378515
20ja0112_0.26601_02ba010z_-0.26601.wav,23527,24312,-0.4536890000851703
01ga010c_1.2586_020a010q_-1.2586.wav,23053,27974,-0.5392114651001032
405a010v_2.1053_209c0109_-2.1053.wav,22288,4272,3.7179012443788135
20ja010v_0.9161_015a010u_-0.9161.wav,9185,24553,-2.6572329192913404
01va010d_0.13096_40oo030x_-0.13096.wav,12607,19471,-2.1694031703365066
406a010d_1.173_01to030m_-1.173.wav,18306,11977,4.658604632280263
40ko0313_2.1364_019c020u_-2.1364.wav,10784,29128,3.036472886211029
40ko030t_2.4081_40ac020f_-2.4081.wav,14932,4378,1.6737165278665493
012c021d_1.845_20po010q_-1.845.wav,1134,15992,3.679284531031554
401o030m_1.79_20eo0105_-1.79.wav,10089,21551,4.291237784187277
