output_filename,s1_path,s2_path
5500_005_0.1184_5594_080_-0.1184.wav,WSJ0-Hin/tr/005/5500_005.wav,WSJ0-Hin/tr/080/5594_080.wav
2742_019_1.5036_0689_014_-1.5036.wav,WSJ0-Hin/tr/019/2742_019.wav,WSJ0-Hin/tr/014/0689_014.wav
2026_055_1.0602_3867_078_-1.0602.wav,WSJ0-Hin/tr/055/2026_055.wav,WSJ0-Hin/tr/078/3867_078.wav
5073_035_-1.6840_5550_076_1.6840.wav,WSJ0-Hin/tr/035/5073_035.wav,WSJ0-Hin/tr/076/5550_076.wav
5955_024_0.3692_3524_042_-0.3692.wav,WSJ0-Hin/tr/024/5955_024.wav,WSJ0-Hin/tr/042/3524_042.wav
2281_064_2.1495_5733_027_-2.1495.wav,WSJ0-Hin/tr/064/2281_064.wav,WSJ0-Hin/tr/027/5733_027.wav
5940_076_-1.0294_5718_078_1.0294.wav,WSJ0-Hin/tr/076/5940_076.wav,WSJ0-Hin/tr/078/5718_078.wav
1520_050_-0.3831_3131_092_0.3831.wav,WSJ0-Hin/tr/050/1520_050.wav,WSJ0-Hin/tr/092/3131_092.wav
0710_006_-0.4546_2870_005_0.4546.wav,WSJ0-Hin/tr/006/0710_006.wav,WSJ0-Hin/tr/005/2870_005.wav
5040_097_-2.3689_0845_037_2.3689.wav,WSJ0-Hin/tr/097/5040_097.wav,WSJ0-Hin/tr/037/0845_037.wav
5154_005_-1.2355_1935_002_1.2355.wav,WSJ0-Hin/tr/005/5154_005.wav,WSJ0-Hin/tr/002/1935_002.wav
4832_046_-0.3096_0078_092_0.3096.wav,WSJ0-Hin/tr/046/4832_046.wav,WSJ0-Hin/tr/092/0078_092.wav
5151_076_0.4209_5199_027_-0.4209.wav,WSJ0-Hin/tr/076/5151_076.wav,WSJ0-Hin/tr/027/5199_027.wav
3117_002_-1.9200_2655_073_1.9200.wav,WSJ0-Hin/tr/002/3117_002.wav,WSJ0-Hin/tr/073/2655_073.wav
2152_027_-0.6133_4359_013_0.6133.wav,WSJ0-Hin/tr/027/2152_027.wav,WSJ0-Hin/tr/013/4359_013.wav
2184_015_0.0786_2209_076_-0.0786.wav,WSJ0-Hin/tr/015/2184_015.wav,WSJ0-Hin/tr/076/2209_076.wav
0472_078_0.0654_1199_097_-0.0654.wav,WSJ0-Hin/tr/078/0472_078.wav,WSJ0-Hin/tr/097/1199_097.wav
4900_080_0.7168_0401_035_-0.7168.wav,WSJ0-Hin/tr/080/4900_080.wav,WSJ0-Hin/tr/035/0401_035.wav
4713_005_1.9343_4031_009_-1.9343.wav,WSJ0-Hin/tr/005/4713_005.wav,WSJ0-Hin/tr/009/4031_009.wav
4988_002_1.8816_4790_067_-1.8816.wav,WSJ0-Hin/tr/002/4988_002.wav,WSJ0-Hin/tr/067/4790_067.wav
3097_064_0.7547_3348_046_-0.7547.wav,WSJ0-Hin/tr/064/3097_064.wav,WSJ0-Hin/tr/046/3348_046.wav
0077_080_-1.4355_2587_019_1.4355.wav,WSJ0-Hin/tr/080/0077_080.wav,WSJ0-Hin/tr/019/2587_019.wav
1768_043_-1.4590_5998_002_1.4590.wav,WSJ0-Hin/tr/043/1768_043.wav,WSJ0-Hin/tr/002/5998_002.wav
4139_013_-0.6592_4504_092_0.6592.wav,WSJ0-Hin/tr/013/4139_013.wav,WSJ0-Hin/tr/092/4504_092.wav
1252_046_1.8180_3391_064_-1.8180.wav,WSJ0-Hin/tr/046/1252_046.wav,WSJ0-Hin/tr/064/3391_064.wav
3844_038_2.4937_1411_043_-2.4937.wav,WSJ0-Hin/tr/038/3844_038.wav,WSJ0-Hin/tr/043/1411_043.wav
3283_019_-0.5951_0917_016_0.5951.wav,WSJ0-Hin/tr/019/3283_019.wav,WSJ0-Hin/tr/016/0917_016.wav
3349_013_2.2130_3020_078_-2.2130.wav,WSJ0-Hin/tr/013/3349_013.wav,WSJ0-Hin/tr/078/3020_078.wav
5667_047_0.2522_4936_024_-0.2522.wav,WSJ0-Hin/tr/047/5667_047.wav,WSJ0-Hin/tr/024/4936_024.wav
3755_078_1.5612_0759_058_-1.5612.wav,WSJ0-Hin/tr/078/3755_078.wav,WSJ0-Hin/tr/058/0759_058.wav
6017_050_0.5157_3793_057_-0.5157.wav,WSJ0-Hin/tr/050/6017_050.wav,WSJ0-Hin/tr/057/3793_057.wav
4543_019_-0.6699_2617_037_0.6699.wav,WSJ0-Hin/tr/019/4543_019.wav,WSJ0-Hin/tr/037/2617_037.wav
1645_078_2.4992_5425_034_-2.4992.wav,WSJ0-Hin/tr/078/1645_078.wav,WSJ0-Hin/tr/034/5425_034.wav
2092_002_0.5014_1562_070_-0.5014.wav,WSJ0-Hin/tr/002/2092_002.wav,WSJ0-Hin/tr/070/1562_070.wav
0175_002_1.1717_2466_006_-1.1717.wav,WSJ0-Hin/tr/002/0175_002.wav,WSJ0-Hin/tr/006/2466_006.wav
0592_042_1.2703_3506_092_-1.2703.wav,WSJ0-Hin/tr/042/0592_042.wav,WSJ0-Hin/tr/092/3506_092.wav
4720_005_0.0771_3719_080_-0.0771.wav,WSJ0-Hin/tr/005/4720_005.wav,WSJ0-Hin/tr/080/3719_080.wav
0511_063_1.2023_3028_034_-1.2023.wav,WSJ0-Hin/tr/063/0511_063.wav,WSJ0-Hin/tr/034/3028_034.wav
4109_014_0.1233_2987_092_-0.1233.wav,WSJ0-Hin/tr/014/4109_014.wav,WSJ0-Hin/tr/092/2987_092.wav
6013_013_2.3171_3793_067_-2.3171.wav,WSJ0-Hin/tr/013/6013_013.wav,WSJ0-Hin/tr/067/3793_067.wav
3783_067_-2.3047_1698_005_2.3047.wav,WSJ0-Hin/tr/067/3783_067.wav,WSJ0-Hin/tr/005/1698_005.wav
1746_065_-0.3433_3655_050_0.3433.wav,WSJ0-Hin/tr/065/1746_065.wav,WSJ0-Hin/tr/050/3655_050.wav
1579_016_0.2276_3342_060_-0.2276.wav,WSJ0-Hin/tr/016/1579_016.wav,WSJ0-Hin/tr/060/3342_060.wav
0618_005_1.8018_3885_037_-1.8018.wav,WSJ0-Hin/tr/005/0618_005.wav,WSJ0-Hin/tr/037/3885_037.wav
2768_042_1.4622_3700_097_-1.4622.wav,WSJ0-Hin/tr/042/2768_042.wav,WSJ0-Hin/tr/097/3700_097.wav
0458_037_2.1085_4032_024_-2.1085.wav,WSJ0-Hin/tr/037/0458_037.wav,WSJ0-Hin/tr/024/4032_024.wav
5187_009_0.1129_5983_027_-0.1129.wav,WSJ0-Hin/tr/009/5187_009.wav,WSJ0-Hin/tr/027/5983_027.wav
3002_055_1.0292_4534_080_-1.0292.wav,WSJ0-Hin/tr/055/3002_055.wav,WSJ0-Hin/tr/080/4534_080.wav
0232_001_-1.3243_2659_013_1.3243.wav,WSJ0-Hin/tr/001/0232_001.wav,WSJ0-Hin/tr/013/2659_013.wav
3854_047_0.7197_2323_055_-0.7197.wav,WSJ0-Hin/tr/047/3854_047.wav,WSJ0-Hin/tr/055/2323_055.wav
0228_047_-1.2728_0662_001_1.2728.wav,WSJ0-Hin/tr/047/0228_047.wav,WSJ0-Hin/tr/001/0662_001.wav
3772_047_1.2073_0133_006_-1.2073.wav,WSJ0-Hin/tr/047/3772_047.wav,WSJ0-Hin/tr/006/0133_006.wav
3334_097_1.3307_3879_027_-1.3307.wav,WSJ0-Hin/tr/097/3334_097.wav,WSJ0-Hin/tr/027/3879_027.wav
1109_006_1.5499_3787_097_-1.5499.wav,WSJ0-Hin/tr/006/1109_006.wav,WSJ0-Hin/tr/097/3787_097.wav
3671_057_-2.1213_4943_076_2.1213.wav,WSJ0-Hin/tr/057/3671_057.wav,WSJ0-Hin/tr/076/4943_076.wav
3597_009_-0.7707_0968_019_0.7707.wav,WSJ0-Hin/tr/009/3597_009.wav,WSJ0-Hin/tr/019/0968_019.wav
0348_001_0.0449_3750_079_-0.0449.wav,WSJ0-Hin/tr/001/0348_001.wav,WSJ0-Hin/tr/079/3750_079.wav
5631_080_2.4018_0669_079_-2.4018.wav,WSJ0-Hin/tr/080/5631_080.wav,WSJ0-Hin/tr/079/0669_079.wav
2637_034_0.3950_4455_046_-0.3950.wav,WSJ0-Hin/tr/034/2637_034.wav,WSJ0-Hin/tr/046/4455_046.wav
4020_097_-2.4263_4252_064_2.4263.wav,WSJ0-Hin/tr/097/4020_097.wav,WSJ0-Hin/tr/064/4252_064.wav
0288_035_-0.6244_2329_024_0.6244.wav,WSJ0-Hin/tr/035/0288_035.wav,WSJ0-Hin/tr/024/2329_024.wav
2457_005_-0.3339_4042_026_0.3339.wav,WSJ0-Hin/tr/005/2457_005.wav,WSJ0-Hin/tr/026/4042_026.wav
3732_032_-1.5389_2715_034_1.5389.wav,WSJ0-Hin/tr/032/3732_032.wav,WSJ0-Hin/tr/034/2715_034.wav
3636_078_-2.2718_2848_092_2.2718.wav,WSJ0-Hin/tr/078/3636_078.wav,WSJ0-Hin/tr/092/2848_092.wav
2292_077_1.5142_2175_037_-1.5142.wav,WSJ0-Hin/tr/077/2292_077.wav,WSJ0-Hin/tr/037/2175_037.wav
5975_068_2.1608_2872_046_-2.1608.wav,WSJ0-Hin/tr/068/5975_068.wav,WSJ0-Hin/tr/046/2872_046.wav
5239_057_-1.5590_5924_005_1.5590.wav,WSJ0-Hin/tr/057/5239_057.wav,WSJ0-Hin/tr/005/5924_005.wav
2534_097_-1.7488_3421_051_1.7488.wav,WSJ0-Hin/tr/097/2534_097.wav,WSJ0-Hin/tr/051/3421_051.wav
1891_006_-1.9316_5237_057_1.9316.wav,WSJ0-Hin/tr/006/1891_006.wav,WSJ0-Hin/tr/057/5237_057.wav
5772_015_-0.7552_3829_002_0.7552.wav,WSJ0-Hin/tr/015/5772_015.wav,WSJ0-Hin/tr/002/3829_002.wav
4938_050_1.3257_1272_001_-1.3257.wav,WSJ0-Hin/tr/050/4938_050.wav,WSJ0-Hin/tr/001/1272_001.wav
3510_092_0.3408_2382_094_-0.3408.wav,WSJ0-Hin/tr/092/3510_092.wav,WSJ0-Hin/tr/094/2382_094.wav
2423_035_-1.7552_3645_050_1.7552.wav,WSJ0-Hin/tr/035/2423_035.wav,WSJ0-Hin/tr/050/3645_050.wav
3756_032_1.5329_1186_034_-1.5329.wav,WSJ0-Hin/tr/032/3756_032.wav,WSJ0-Hin/tr/034/1186_034.wav
5797_051_-1.3253_5741_009_1.3253.wav,WSJ0-Hin/tr/051/5797_051.wav,WSJ0-Hin/tr/009/5741_009.wav
1379_014_-0.6441_3367_046_0.6441.wav,WSJ0-Hin/tr/014/1379_014.wav,WSJ0-Hin/tr/046/3367_046.wav
2901_042_0.5026_0574_034_-0.5026.wav,WSJ0-Hin/tr/042/2901_042.wav,WSJ0-Hin/tr/034/0574_034.wav
5712_034_-0.8883_4187_002_0.8883.wav,WSJ0-Hin/tr/034/5712_034.wav,WSJ0-Hin/tr/002/4187_002.wav
1530_032_-2.1489_3510_034_2.1489.wav,WSJ0-Hin/tr/032/1530_032.wav,WSJ0-Hin/tr/034/3510_034.wav
2843_037_0.8867_0950_060_-0.8867.wav,WSJ0-Hin/tr/037/2843_037.wav,WSJ0-Hin/tr/060/0950_060.wav
1590_073_1.0660_0815_037_-1.0660.wav,WSJ0-Hin/tr/073/1590_073.wav,WSJ0-Hin/tr/037/0815_037.wav
5306_073_0.7350_2479_079_-0.7350.wav,WSJ0-Hin/tr/073/5306_073.wav,WSJ0-Hin/tr/079/2479_079.wav
4012_092_1.4037_0813_064_-1.4037.wav,WSJ0-Hin/tr/092/4012_092.wav,WSJ0-Hin/tr/064/0813_064.wav
3102_079_-0.0844_2366_097_0.0844.wav,WSJ0-Hin/tr/079/3102_079.wav,WSJ0-Hin/tr/097/2366_097.wav
2348_046_0.0490_3269_027_-0.0490.wav,WSJ0-Hin/tr/046/2348_046.wav,WSJ0-Hin/tr/027/3269_027.wav
4811_034_2.3748_5466_080_-2.3748.wav,WSJ0-Hin/tr/034/4811_034.wav,WSJ0-Hin/tr/080/5466_080.wav
0344_047_-0.8840_1846_077_0.8840.wav,WSJ0-Hin/tr/047/0344_047.wav,WSJ0-Hin/tr/077/1846_077.wav
3081_077_1.8567_5117_002_-1.8567.wav,WSJ0-Hin/tr/077/3081_077.wav,WSJ0-Hin/tr/002/5117_002.wav
4975_027_1.4103_5266_019_-1.4103.wav,WSJ0-Hin/tr/027/4975_027.wav,WSJ0-Hin/tr/019/5266_019.wav
0997_043_-0.4575_1544_024_0.4575.wav,WSJ0-Hin/tr/043/0997_043.wav,WSJ0-Hin/tr/024/1544_024.wav
0543_056_1.8766_5269_076_-1.8766.wav,WSJ0-Hin/tr/056/0543_056.wav,WSJ0-Hin/tr/076/5269_076.wav
1289_077_1.4470_3272_006_-1.4470.wav,WSJ0-Hin/tr/077/1289_077.wav,WSJ0-Hin/tr/006/3272_006.wav
4251_046_1.8766_4934_057_-1.8766.wav,WSJ0-Hin/tr/046/4251_046.wav,WSJ0-Hin/tr/057/4934_057.wav
2175_004_-0.0323_5300_013_0.0323.wav,WSJ0-Hin/tr/004/2175_004.wav,WSJ0-Hin/tr/013/5300_013.wav
5045_046_-0.7419_2785_042_0.7419.wav,WSJ0-Hin/tr/046/5045_046.wav,WSJ0-Hin/tr/042/2785_042.wav
2255_006_-0.9082_5358_080_0.9082.wav,WSJ0-Hin/tr/006/2255_006.wav,WSJ0-Hin/tr/080/5358_080.wav
2026_026_-2.4925_3100_042_2.4925.wav,WSJ0-Hin/tr/026/2026_026.wav,WSJ0-Hin/tr/042/3100_042.wav
1746_073_-1.9735_1926_005_1.9735.wav,WSJ0-Hin/tr/073/1746_073.wav,WSJ0-Hin/tr/005/1926_005.wav
2661_034_-0.5454_3318_032_0.5454.wav,WSJ0-Hin/tr/034/2661_034.wav,WSJ0-Hin/tr/032/3318_032.wav
0143_078_-0.9133_5420_019_0.9133.wav,WSJ0-Hin/tr/078/0143_078.wav,WSJ0-Hin/tr/019/5420_019.wav
0856_001_1.8715_1797_077_-1.8715.wav,WSJ0-Hin/tr/001/0856_001.wav,WSJ0-Hin/tr/077/1797_077.wav
3806_073_-2.4685_0847_046_2.4685.wav,WSJ0-Hin/tr/073/3806_073.wav,WSJ0-Hin/tr/046/0847_046.wav
2660_027_0.4258_2049_026_-0.4258.wav,WSJ0-Hin/tr/027/2660_027.wav,WSJ0-Hin/tr/026/2049_026.wav
1631_026_0.2666_4039_080_-0.2666.wav,WSJ0-Hin/tr/026/1631_026.wav,WSJ0-Hin/tr/080/4039_080.wav
5843_097_-1.2197_4762_009_1.2197.wav,WSJ0-Hin/tr/097/5843_097.wav,WSJ0-Hin/tr/009/4762_009.wav
1958_027_-1.7184_3489_002_1.7184.wav,WSJ0-Hin/tr/027/1958_027.wav,WSJ0-Hin/tr/002/3489_002.wav
1332_046_-1.4849_2042_047_1.4849.wav,WSJ0-Hin/tr/046/1332_046.wav,WSJ0-Hin/tr/047/2042_047.wav
2755_037_-0.2331_3934_060_0.2331.wav,WSJ0-Hin/tr/037/2755_037.wav,WSJ0-Hin/tr/060/3934_060.wav
5243_080_2.0576_1692_001_-2.0576.wav,WSJ0-Hin/tr/080/5243_080.wav,WSJ0-Hin/tr/001/1692_001.wav
1602_033_-0.2126_2661_006_0.2126.wav,WSJ0-Hin/tr/033/1602_033.wav,WSJ0-Hin/tr/006/2661_006.wav
4703_005_0.8874_1689_092_-0.8874.wav,WSJ0-Hin/tr/005/4703_005.wav,WSJ0-Hin/tr/092/1689_092.wav
0419_035_2.0599_3682_077_-2.0599.wav,WSJ0-Hin/tr/035/0419_035.wav,WSJ0-Hin/tr/077/3682_077.wav
0548_064_-0.1412_3385_026_0.1412.wav,WSJ0-Hin/tr/064/0548_064.wav,WSJ0-Hin/tr/026/3385_026.wav
1651_077_0.0084_0531_078_-0.0084.wav,WSJ0-Hin/tr/077/1651_077.wav,WSJ0-Hin/tr/078/0531_078.wav
0770_033_2.2392_1190_035_-2.2392.wav,WSJ0-Hin/tr/033/0770_033.wav,WSJ0-Hin/tr/035/1190_035.wav
5865_005_2.2426_0908_079_-2.2426.wav,WSJ0-Hin/tr/005/5865_005.wav,WSJ0-Hin/tr/079/0908_079.wav
0516_079_-1.8217_3725_047_1.8217.wav,WSJ0-Hin/tr/079/0516_079.wav,WSJ0-Hin/tr/047/3725_047.wav
3820_002_0.5146_5139_080_-0.5146.wav,WSJ0-Hin/tr/002/3820_002.wav,WSJ0-Hin/tr/080/5139_080.wav
4107_046_1.0751_2596_019_-1.0751.wav,WSJ0-Hin/tr/046/4107_046.wav,WSJ0-Hin/tr/019/2596_019.wav
2910_015_-0.7651_2555_097_0.7651.wav,WSJ0-Hin/tr/015/2910_015.wav,WSJ0-Hin/tr/097/2555_097.wav
0113_060_2.2072_0594_046_-2.2072.wav,WSJ0-Hin/tr/060/0113_060.wav,WSJ0-Hin/tr/046/0594_046.wav
2710_026_-1.3005_3221_006_1.3005.wav,WSJ0-Hin/tr/026/2710_026.wav,WSJ0-Hin/tr/006/3221_006.wav
1877_006_-0.9836_3568_002_0.9836.wav,WSJ0-Hin/tr/006/1877_006.wav,WSJ0-Hin/tr/002/3568_002.wav
3127_026_-0.8483_1112_034_0.8483.wav,WSJ0-Hin/tr/026/3127_026.wav,WSJ0-Hin/tr/034/1112_034.wav
1693_019_1.6592_1209_043_-1.6592.wav,WSJ0-Hin/tr/019/1693_019.wav,WSJ0-Hin/tr/043/1209_043.wav
4440_024_0.1294_2255_093_-0.1294.wav,WSJ0-Hin/tr/024/4440_024.wav,WSJ0-Hin/tr/093/2255_093.wav
5146_024_0.6190_5919_013_-0.6190.wav,WSJ0-Hin/tr/024/5146_024.wav,WSJ0-Hin/tr/013/5919_013.wav
5888_097_0.3409_2249_064_-0.3409.wav,WSJ0-Hin/tr/097/5888_097.wav,WSJ0-Hin/tr/064/2249_064.wav
3677_009_1.8440_4002_060_-1.8440.wav,WSJ0-Hin/tr/009/3677_009.wav,WSJ0-Hin/tr/060/4002_060.wav
4671_057_0.2174_0777_095_-0.2174.wav,WSJ0-Hin/tr/057/4671_057.wav,WSJ0-Hin/tr/095/0777_095.wav
1538_097_1.3573_3600_073_-1.3573.wav,WSJ0-Hin/tr/097/1538_097.wav,WSJ0-Hin/tr/073/3600_073.wav
3130_002_0.2310_3174_046_-0.2310.wav,WSJ0-Hin/tr/002/3130_002.wav,WSJ0-Hin/tr/046/3174_046.wav
1414_093_0.3475_0540_097_-0.3475.wav,WSJ0-Hin/tr/093/1414_093.wav,WSJ0-Hin/tr/097/0540_097.wav
0845_060_2.1232_0430_097_-2.1232.wav,WSJ0-Hin/tr/060/0845_060.wav,WSJ0-Hin/tr/097/0430_097.wav
5312_050_1.5822_5498_097_-1.5822.wav,WSJ0-Hin/tr/050/5312_050.wav,WSJ0-Hin/tr/097/5498_097.wav
4938_050_0.5551_1691_034_-0.5551.wav,WSJ0-Hin/tr/050/4938_050.wav,WSJ0-Hin/tr/034/1691_034.wav
1492_016_0.5922_1242_067_-0.5922.wav,WSJ0-Hin/tr/016/1492_016.wav,WSJ0-Hin/tr/067/1242_067.wav
0604_043_-0.0144_0931_080_0.0144.wav,WSJ0-Hin/tr/043/0604_043.wav,WSJ0-Hin/tr/080/0931_080.wav
1295_005_-0.7439_5240_004_0.7439.wav,WSJ0-Hin/tr/005/1295_005.wav,WSJ0-Hin/tr/004/5240_004.wav
2395_078_-2.3627_4632_005_2.3627.wav,WSJ0-Hin/tr/078/2395_078.wav,WSJ0-Hin/tr/005/4632_005.wav
3323_073_2.0167_2996_051_-2.0167.wav,WSJ0-Hin/tr/073/3323_073.wav,WSJ0-Hin/tr/051/2996_051.wav
1449_013_1.8699_1889_064_-1.8699.wav,WSJ0-Hin/tr/013/1449_013.wav,WSJ0-Hin/tr/064/1889_064.wav
2273_032_-1.6630_1921_026_1.6630.wav,WSJ0-Hin/tr/032/2273_032.wav,WSJ0-Hin/tr/026/1921_026.wav
5387_002_2.2861_4850_078_-2.2861.wav,WSJ0-Hin/tr/002/5387_002.wav,WSJ0-Hin/tr/078/4850_078.wav
5660_005_0.2314_0103_027_-0.2314.wav,WSJ0-Hin/tr/005/5660_005.wav,WSJ0-Hin/tr/027/0103_027.wav
1949_047_1.9830_3829_076_-1.9830.wav,WSJ0-Hin/tr/047/1949_047.wav,WSJ0-Hin/tr/076/3829_076.wav
1622_033_2.2665_2842_077_-2.2665.wav,WSJ0-Hin/tr/033/1622_033.wav,WSJ0-Hin/tr/077/2842_077.wav
3634_005_-1.1612_0904_035_1.1612.wav,WSJ0-Hin/tr/005/3634_005.wav,WSJ0-Hin/tr/035/0904_035.wav
5259_046_-0.1248_2752_034_0.1248.wav,WSJ0-Hin/tr/046/5259_046.wav,WSJ0-Hin/tr/034/2752_034.wav
2796_015_0.6630_0538_064_-0.6630.wav,WSJ0-Hin/tr/015/2796_015.wav,WSJ0-Hin/tr/064/0538_064.wav
3033_019_-0.5263_1231_060_0.5263.wav,WSJ0-Hin/tr/019/3033_019.wav,WSJ0-Hin/tr/060/1231_060.wav
0098_097_0.7059_1887_077_-0.7059.wav,WSJ0-Hin/tr/097/0098_097.wav,WSJ0-Hin/tr/077/1887_077.wav
1447_033_0.3828_1380_034_-0.3828.wav,WSJ0-Hin/tr/033/1447_033.wav,WSJ0-Hin/tr/034/1380_034.wav
0841_060_-1.8414_2969_019_1.8414.wav,WSJ0-Hin/tr/060/0841_060.wav,WSJ0-Hin/tr/019/2969_019.wav
5738_015_-0.7478_6036_034_0.7478.wav,WSJ0-Hin/tr/015/5738_015.wav,WSJ0-Hin/tr/034/6036_034.wav
5430_080_2.2733_4495_064_-2.2733.wav,WSJ0-Hin/tr/080/5430_080.wav,WSJ0-Hin/tr/064/4495_064.wav
3097_002_1.5429_4802_046_-1.5429.wav,WSJ0-Hin/tr/002/3097_002.wav,WSJ0-Hin/tr/046/4802_046.wav
0603_027_-0.6313_5498_064_0.6313.wav,WSJ0-Hin/tr/027/0603_027.wav,WSJ0-Hin/tr/064/5498_064.wav
4839_026_-0.7353_0542_016_0.7353.wav,WSJ0-Hin/tr/026/4839_026.wav,WSJ0-Hin/tr/016/0542_016.wav
4186_076_-2.0253_0713_060_2.0253.wav,WSJ0-Hin/tr/076/4186_076.wav,WSJ0-Hin/tr/060/0713_060.wav
5311_013_-1.9125_3692_034_1.9125.wav,WSJ0-Hin/tr/013/5311_013.wav,WSJ0-Hin/tr/034/3692_034.wav
2461_002_0.5863_3062_019_-0.5863.wav,WSJ0-Hin/tr/002/2461_002.wav,WSJ0-Hin/tr/019/3062_019.wav
4296_050_-2.4571_3335_019_2.4571.wav,WSJ0-Hin/tr/050/4296_050.wav,WSJ0-Hin/tr/019/3335_019.wav
2404_027_-1.0420_5549_024_1.0420.wav,WSJ0-Hin/tr/027/2404_027.wav,WSJ0-Hin/tr/024/5549_024.wav
3060_051_-2.1111_1557_002_2.1111.wav,WSJ0-Hin/tr/051/3060_051.wav,WSJ0-Hin/tr/002/1557_002.wav
1295_077_0.7571_3624_026_-0.7571.wav,WSJ0-Hin/tr/077/1295_077.wav,WSJ0-Hin/tr/026/3624_026.wav
3543_046_2.1645_0052_097_-2.1645.wav,WSJ0-Hin/tr/046/3543_046.wav,WSJ0-Hin/tr/097/0052_097.wav
3853_034_2.2930_4677_080_-2.2930.wav,WSJ0-Hin/tr/034/3853_034.wav,WSJ0-Hin/tr/080/4677_080.wav
