output_filename,s1_path,s2_path
1820_018_0.1724_2830_072_-0.1724.wav,WSJ0-Hin/cv/018/1820_018.wav,WSJ0-Hin/cv/072/2830_072.wav
2047_018_-2.3313_4309_072_2.3313.wav,WSJ0-Hin/cv/018/2047_018.wav,WSJ0-Hin/cv/072/4309_072.wav
3047_072_0.1177_3723_018_-0.1177.wav,WSJ0-Hin/cv/072/3047_072.wav,WSJ0-Hin/cv/018/3723_018.wav
2690_072_-2.1322_0074_039_2.1322.wav,WSJ0-Hin/cv/072/2690_072.wav,WSJ0-Hin/cv/039/0074_039.wav
5565_072_-0.7571_3733_039_0.7571.wav,WSJ0-Hin/cv/072/5565_072.wav,WSJ0-Hin/cv/039/3733_039.wav
2511_030_0.1640_0322_018_-0.1640.wav,WSJ0-Hin/cv/030/2511_030.wav,WSJ0-Hin/cv/018/0322_018.wav
3021_039_-0.4587_0679_018_0.4587.wav,WSJ0-Hin/cv/039/3021_039.wav,WSJ0-Hin/cv/018/0679_018.wav
6011_072_0.9501_1890_039_-0.9501.wav,WSJ0-Hin/cv/072/6011_072.wav,WSJ0-Hin/cv/039/1890_039.wav
0926_030_1.8447_3840_091_-1.8447.wav,WSJ0-Hin/cv/030/0926_030.wav,WSJ0-Hin/cv/091/3840_091.wav
5080_072_1.2979_5478_030_-1.2979.wav,WSJ0-Hin/cv/072/5080_072.wav,WSJ0-Hin/cv/030/5478_030.wav
2671_018_-2.1380_0216_072_2.1380.wav,WSJ0-Hin/cv/018/2671_018.wav,WSJ0-Hin/cv/072/0216_072.wav
5970_072_2.0876_1181_039_-2.0876.wav,WSJ0-Hin/cv/072/5970_072.wav,WSJ0-Hin/cv/039/1181_039.wav
5649_018_-0.0216_4369_072_0.0216.wav,WSJ0-Hin/cv/018/5649_018.wav,WSJ0-Hin/cv/072/4369_072.wav
4875_072_0.2361_0566_030_-0.2361.wav,WSJ0-Hin/cv/072/4875_072.wav,WSJ0-Hin/cv/030/0566_030.wav
3571_072_2.4733_5377_018_-2.4733.wav,WSJ0-Hin/cv/072/3571_072.wav,WSJ0-Hin/cv/018/5377_018.wav
4428_072_0.5534_4313_030_-0.5534.wav,WSJ0-Hin/cv/072/4428_072.wav,WSJ0-Hin/cv/030/4313_030.wav
4002_018_-1.3744_4949_072_1.3744.wav,WSJ0-Hin/cv/018/4002_018.wav,WSJ0-Hin/cv/072/4949_072.wav
1253_018_-2.2491_2425_030_2.2491.wav,WSJ0-Hin/cv/018/1253_018.wav,WSJ0-Hin/cv/030/2425_030.wav
4713_018_-0.1624_0963_072_0.1624.wav,WSJ0-Hin/cv/018/4713_018.wav,WSJ0-Hin/cv/072/0963_072.wav
2715_072_-1.0355_0219_018_1.0355.wav,WSJ0-Hin/cv/072/2715_072.wav,WSJ0-Hin/cv/018/0219_018.wav
0678_018_-1.0216_2659_039_1.0216.wav,WSJ0-Hin/cv/018/0678_018.wav,WSJ0-Hin/cv/039/2659_039.wav
4946_091_2.2523_5168_030_-2.2523.wav,WSJ0-Hin/cv/091/4946_091.wav,WSJ0-Hin/cv/030/5168_030.wav
5233_072_2.4798_4164_018_-2.4798.wav,WSJ0-Hin/cv/072/5233_072.wav,WSJ0-Hin/cv/018/4164_018.wav
5548_072_-1.5145_5467_018_1.5145.wav,WSJ0-Hin/cv/072/5548_072.wav,WSJ0-Hin/cv/018/5467_018.wav
1725_091_1.0424_0700_018_-1.0424.wav,WSJ0-Hin/cv/091/1725_091.wav,WSJ0-Hin/cv/018/0700_018.wav
1045_030_2.0018_3941_039_-2.0018.wav,WSJ0-Hin/cv/030/1045_030.wav,WSJ0-Hin/cv/039/3941_039.wav
5437_039_-1.9966_5631_030_1.9966.wav,WSJ0-Hin/cv/039/5437_039.wav,WSJ0-Hin/cv/030/5631_030.wav
0145_018_-0.7935_5341_072_0.7935.wav,WSJ0-Hin/cv/018/0145_018.wav,WSJ0-Hin/cv/072/5341_072.wav
2157_072_0.0568_5435_030_-0.0568.wav,WSJ0-Hin/cv/072/2157_072.wav,WSJ0-Hin/cv/030/5435_030.wav
5816_018_0.5247_5606_072_-0.5247.wav,WSJ0-Hin/cv/018/5816_018.wav,WSJ0-Hin/cv/072/5606_072.wav
3542_039_-0.2044_3406_072_0.2044.wav,WSJ0-Hin/cv/039/3542_039.wav,WSJ0-Hin/cv/072/3406_072.wav
4090_072_-1.7961_1672_039_1.7961.wav,WSJ0-Hin/cv/072/4090_072.wav,WSJ0-Hin/cv/039/1672_039.wav
2750_018_-1.5497_0318_072_1.5497.wav,WSJ0-Hin/cv/018/2750_018.wav,WSJ0-Hin/cv/072/0318_072.wav
2489_018_1.5166_5436_072_-1.5166.wav,WSJ0-Hin/cv/018/2489_018.wav,WSJ0-Hin/cv/072/5436_072.wav
5778_072_-1.7632_1836_018_1.7632.wav,WSJ0-Hin/cv/072/5778_072.wav,WSJ0-Hin/cv/018/1836_018.wav
2781_039_-2.4533_5473_072_2.4533.wav,WSJ0-Hin/cv/039/2781_039.wav,WSJ0-Hin/cv/072/5473_072.wav
5167_039_2.1897_0471_030_-2.1897.wav,WSJ0-Hin/cv/039/5167_039.wav,WSJ0-Hin/cv/030/0471_030.wav
0882_072_-1.9646_1716_039_1.9646.wav,WSJ0-Hin/cv/072/0882_072.wav,WSJ0-Hin/cv/039/1716_039.wav
2922_072_-1.4391_2594_091_1.4391.wav,WSJ0-Hin/cv/072/2922_072.wav,WSJ0-Hin/cv/091/2594_091.wav
5646_072_-0.1379_2433_030_0.1379.wav,WSJ0-Hin/cv/072/5646_072.wav,WSJ0-Hin/cv/030/2433_030.wav
2042_039_-0.7933_1190_030_0.7933.wav,WSJ0-Hin/cv/039/2042_039.wav,WSJ0-Hin/cv/030/1190_030.wav
4699_072_-0.5808_4202_018_0.5808.wav,WSJ0-Hin/cv/072/4699_072.wav,WSJ0-Hin/cv/018/4202_018.wav
5054_072_0.2839_0930_091_-0.2839.wav,WSJ0-Hin/cv/072/5054_072.wav,WSJ0-Hin/cv/091/0930_091.wav
5763_039_-2.2006_3372_018_2.2006.wav,WSJ0-Hin/cv/039/5763_039.wav,WSJ0-Hin/cv/018/3372_018.wav
1958_039_1.5910_0137_072_-1.5910.wav,WSJ0-Hin/cv/039/1958_039.wav,WSJ0-Hin/cv/072/0137_072.wav
5589_039_-1.7042_0700_072_1.7042.wav,WSJ0-Hin/cv/039/5589_039.wav,WSJ0-Hin/cv/072/0700_072.wav
4791_039_1.6163_5652_018_-1.6163.wav,WSJ0-Hin/cv/039/4791_039.wav,WSJ0-Hin/cv/018/5652_018.wav
4018_018_0.4554_0857_039_-0.4554.wav,WSJ0-Hin/cv/018/4018_018.wav,WSJ0-Hin/cv/039/0857_039.wav
1973_072_0.3718_4221_018_-0.3718.wav,WSJ0-Hin/cv/072/1973_072.wav,WSJ0-Hin/cv/018/4221_018.wav
5622_030_-2.3039_0715_018_2.3039.wav,WSJ0-Hin/cv/030/5622_030.wav,WSJ0-Hin/cv/018/0715_018.wav
0154_018_2.4168_5897_072_-2.4168.wav,WSJ0-Hin/cv/018/0154_018.wav,WSJ0-Hin/cv/072/5897_072.wav
1091_072_-1.2001_2509_030_1.2001.wav,WSJ0-Hin/cv/072/1091_072.wav,WSJ0-Hin/cv/030/2509_030.wav
0372_018_0.9137_3590_072_-0.9137.wav,WSJ0-Hin/cv/018/0372_018.wav,WSJ0-Hin/cv/072/3590_072.wav
0425_072_2.2068_5990_039_-2.2068.wav,WSJ0-Hin/cv/072/0425_072.wav,WSJ0-Hin/cv/039/5990_039.wav
1229_018_1.2142_5573_072_-1.2142.wav,WSJ0-Hin/cv/018/1229_018.wav,WSJ0-Hin/cv/072/5573_072.wav
4480_072_-0.3217_3686_018_0.3217.wav,WSJ0-Hin/cv/072/4480_072.wav,WSJ0-Hin/cv/018/3686_018.wav
4398_072_-0.6790_5924_018_0.6790.wav,WSJ0-Hin/cv/072/4398_072.wav,WSJ0-Hin/cv/018/5924_018.wav
3060_039_-1.6340_1395_072_1.6340.wav,WSJ0-Hin/cv/039/3060_039.wav,WSJ0-Hin/cv/072/1395_072.wav
3065_039_0.2848_2629_072_-0.2848.wav,WSJ0-Hin/cv/039/3065_039.wav,WSJ0-Hin/cv/072/2629_072.wav
1008_030_-2.4378_4823_072_2.4378.wav,WSJ0-Hin/cv/030/1008_030.wav,WSJ0-Hin/cv/072/4823_072.wav
0676_030_0.9277_4952_072_-0.9277.wav,WSJ0-Hin/cv/030/0676_030.wav,WSJ0-Hin/cv/072/4952_072.wav
2409_072_1.9586_2387_030_-1.9586.wav,WSJ0-Hin/cv/072/2409_072.wav,WSJ0-Hin/cv/030/2387_030.wav
5567_030_-1.6100_1603_072_1.6100.wav,WSJ0-Hin/cv/030/5567_030.wav,WSJ0-Hin/cv/072/1603_072.wav
4463_072_-2.0788_4221_018_2.0788.wav,WSJ0-Hin/cv/072/4463_072.wav,WSJ0-Hin/cv/018/4221_018.wav
2409_072_-1.4100_3706_018_1.4100.wav,WSJ0-Hin/cv/072/2409_072.wav,WSJ0-Hin/cv/018/3706_018.wav
1742_091_-1.6814_2548_018_1.6814.wav,WSJ0-Hin/cv/091/1742_091.wav,WSJ0-Hin/cv/018/2548_018.wav
2637_072_0.6614_0377_018_-0.6614.wav,WSJ0-Hin/cv/072/2637_072.wav,WSJ0-Hin/cv/018/0377_018.wav
5325_018_1.2246_0976_030_-1.2246.wav,WSJ0-Hin/cv/018/5325_018.wav,WSJ0-Hin/cv/030/0976_030.wav
2399_018_-0.4221_3623_072_0.4221.wav,WSJ0-Hin/cv/018/2399_018.wav,WSJ0-Hin/cv/072/3623_072.wav
4005_072_-1.1872_2555_091_1.1872.wav,WSJ0-Hin/cv/072/4005_072.wav,WSJ0-Hin/cv/091/2555_091.wav
1145_072_-1.4389_5654_030_1.4389.wav,WSJ0-Hin/cv/072/1145_072.wav,WSJ0-Hin/cv/030/5654_030.wav
3965_018_-0.6395_5659_039_0.6395.wav,WSJ0-Hin/cv/018/3965_018.wav,WSJ0-Hin/cv/039/5659_039.wav
0062_018_0.9720_3831_091_-0.9720.wav,WSJ0-Hin/cv/018/0062_018.wav,WSJ0-Hin/cv/091/3831_091.wav
2078_030_-0.6475_4813_039_0.6475.wav,WSJ0-Hin/cv/030/2078_030.wav,WSJ0-Hin/cv/039/4813_039.wav
1711_072_2.0351_0312_018_-2.0351.wav,WSJ0-Hin/cv/072/1711_072.wav,WSJ0-Hin/cv/018/0312_018.wav
2477_039_-0.7001_3778_030_0.7001.wav,WSJ0-Hin/cv/039/2477_039.wav,WSJ0-Hin/cv/030/3778_030.wav
4968_091_0.2190_4015_072_-0.2190.wav,WSJ0-Hin/cv/091/4968_091.wav,WSJ0-Hin/cv/072/4015_072.wav
5651_072_1.1688_3597_018_-1.1688.wav,WSJ0-Hin/cv/072/5651_072.wav,WSJ0-Hin/cv/018/3597_018.wav
4352_039_0.4451_2659_018_-0.4451.wav,WSJ0-Hin/cv/039/4352_039.wav,WSJ0-Hin/cv/018/2659_018.wav
4659_072_1.0099_5237_039_-1.0099.wav,WSJ0-Hin/cv/072/4659_072.wav,WSJ0-Hin/cv/039/5237_039.wav
4757_039_0.0077_3409_018_-0.0077.wav,WSJ0-Hin/cv/039/4757_039.wav,WSJ0-Hin/cv/018/3409_018.wav
0802_018_0.6145_5916_072_-0.6145.wav,WSJ0-Hin/cv/018/0802_018.wav,WSJ0-Hin/cv/072/5916_072.wav
1399_018_-0.4252_0681_072_0.4252.wav,WSJ0-Hin/cv/018/1399_018.wav,WSJ0-Hin/cv/072/0681_072.wav
3351_039_-0.1408_4159_072_0.1408.wav,WSJ0-Hin/cv/039/3351_039.wav,WSJ0-Hin/cv/072/4159_072.wav
5482_018_0.3287_2712_072_-0.3287.wav,WSJ0-Hin/cv/018/5482_018.wav,WSJ0-Hin/cv/072/2712_072.wav
2726_018_-0.9160_1945_091_0.9160.wav,WSJ0-Hin/cv/018/2726_018.wav,WSJ0-Hin/cv/091/1945_091.wav
5721_039_2.0208_3874_018_-2.0208.wav,WSJ0-Hin/cv/039/5721_039.wav,WSJ0-Hin/cv/018/3874_018.wav
5475_018_0.9985_0628_039_-0.9985.wav,WSJ0-Hin/cv/018/5475_018.wav,WSJ0-Hin/cv/039/0628_039.wav
2686_018_-1.0672_4246_072_1.0672.wav,WSJ0-Hin/cv/018/2686_018.wav,WSJ0-Hin/cv/072/4246_072.wav
2796_018_1.2794_2710_091_-1.2794.wav,WSJ0-Hin/cv/018/2796_018.wav,WSJ0-Hin/cv/091/2710_091.wav
2442_091_-1.0043_5618_072_1.0043.wav,WSJ0-Hin/cv/091/2442_091.wav,WSJ0-Hin/cv/072/5618_072.wav
0689_030_2.2043_5751_072_-2.2043.wav,WSJ0-Hin/cv/030/0689_030.wav,WSJ0-Hin/cv/072/5751_072.wav
0905_030_0.5808_2416_018_-0.5808.wav,WSJ0-Hin/cv/030/0905_030.wav,WSJ0-Hin/cv/018/2416_018.wav
5622_018_0.7804_5795_072_-0.7804.wav,WSJ0-Hin/cv/018/5622_018.wav,WSJ0-Hin/cv/072/5795_072.wav
1104_030_-0.0594_5161_072_0.0594.wav,WSJ0-Hin/cv/030/1104_030.wav,WSJ0-Hin/cv/072/5161_072.wav
5288_030_-1.0781_5717_039_1.0781.wav,WSJ0-Hin/cv/030/5288_030.wav,WSJ0-Hin/cv/039/5717_039.wav
3634_039_1.9152_3569_072_-1.9152.wav,WSJ0-Hin/cv/039/3634_039.wav,WSJ0-Hin/cv/072/3569_072.wav
2568_018_0.8919_5850_039_-0.8919.wav,WSJ0-Hin/cv/018/2568_018.wav,WSJ0-Hin/cv/039/5850_039.wav
4748_039_-2.3534_4262_018_2.3534.wav,WSJ0-Hin/cv/039/4748_039.wav,WSJ0-Hin/cv/018/4262_018.wav
3508_030_-1.3032_5564_072_1.3032.wav,WSJ0-Hin/cv/030/3508_030.wav,WSJ0-Hin/cv/072/5564_072.wav
1810_039_0.9803_0545_030_-0.9803.wav,WSJ0-Hin/cv/039/1810_039.wav,WSJ0-Hin/cv/030/0545_030.wav
0412_018_0.7449_0062_030_-0.7449.wav,WSJ0-Hin/cv/018/0412_018.wav,WSJ0-Hin/cv/030/0062_030.wav
5929_018_-0.5778_5326_030_0.5778.wav,WSJ0-Hin/cv/018/5929_018.wav,WSJ0-Hin/cv/030/5326_030.wav
4858_072_0.8424_5327_039_-0.8424.wav,WSJ0-Hin/cv/072/4858_072.wav,WSJ0-Hin/cv/039/5327_039.wav
2202_039_-2.1941_2400_030_2.1941.wav,WSJ0-Hin/cv/039/2202_039.wav,WSJ0-Hin/cv/030/2400_030.wav
5235_018_1.5658_3127_072_-1.5658.wav,WSJ0-Hin/cv/018/5235_018.wav,WSJ0-Hin/cv/072/3127_072.wav
3625_039_-2.3181_1492_072_2.3181.wav,WSJ0-Hin/cv/039/3625_039.wav,WSJ0-Hin/cv/072/1492_072.wav
