output_filename,s1_path,s2_path
3394_061_-0.4418_1041_008_0.4418.wav,WSJ0-Hin/tt/061/3394_061.wav,WSJ0-Hin/tt/008/1041_008.wav
4782_066_2.2763_4134_008_-2.2763.wav,WSJ0-Hin/tt/066/4782_066.wav,WSJ0-Hin/tt/008/4134_008.wav
1284_028_1.2165_1800_066_-1.2165.wav,WSJ0-Hin/tt/028/1284_028.wav,WSJ0-Hin/tt/066/1800_066.wav
1150_066_0.3931_6033_029_-0.3931.wav,WSJ0-Hin/tt/066/1150_066.wav,WSJ0-Hin/tt/029/6033_029.wav
0327_025_1.5951_0370_008_-1.5951.wav,WSJ0-Hin/tt/025/0327_025.wav,WSJ0-Hin/tt/008/0370_008.wav
6001_087_2.0626_4532_088_-2.0626.wav,WSJ0-Hin/tt/087/6001_087.wav,WSJ0-Hin/tt/088/4532_088.wav
4817_066_1.5683_1340_036_-1.5683.wav,WSJ0-Hin/tt/066/4817_066.wav,WSJ0-Hin/tt/036/1340_036.wav
4062_066_-2.0810_0160_086_2.0810.wav,WSJ0-Hin/tt/066/4062_066.wav,WSJ0-Hin/tt/086/0160_086.wav
1536_086_-2.0275_0821_008_2.0275.wav,WSJ0-Hin/tt/086/1536_086.wav,WSJ0-Hin/tt/008/0821_008.wav
4726_087_-0.6310_1072_003_0.6310.wav,WSJ0-Hin/tt/087/4726_087.wav,WSJ0-Hin/tt/003/1072_003.wav
6010_003_1.2382_6032_088_-1.2382.wav,WSJ0-Hin/tt/003/6010_003.wav,WSJ0-Hin/tt/088/6032_088.wav
4068_003_-0.2615_4647_088_0.2615.wav,WSJ0-Hin/tt/003/4068_003.wav,WSJ0-Hin/tt/088/4647_088.wav
2916_052_-1.5422_0227_008_1.5422.wav,WSJ0-Hin/tt/052/2916_052.wav,WSJ0-Hin/tt/008/0227_008.wav
0393_088_1.9780_5771_029_-1.9780.wav,WSJ0-Hin/tt/088/0393_088.wav,WSJ0-Hin/tt/029/5771_029.wav
4798_088_2.2581_2165_029_-2.2581.wav,WSJ0-Hin/tt/088/4798_088.wav,WSJ0-Hin/tt/029/2165_029.wav
0994_088_2.4013_1389_066_-2.4013.wav,WSJ0-Hin/tt/088/0994_088.wav,WSJ0-Hin/tt/066/1389_066.wav
5200_089_0.7733_2014_088_-0.7733.wav,WSJ0-Hin/tt/089/5200_089.wav,WSJ0-Hin/tt/088/2014_088.wav
5071_088_1.3093_1314_086_-1.3093.wav,WSJ0-Hin/tt/088/5071_088.wav,WSJ0-Hin/tt/086/1314_086.wav
2149_088_1.5529_1255_020_-1.5529.wav,WSJ0-Hin/tt/088/2149_088.wav,WSJ0-Hin/tt/020/1255_020.wav
2426_028_-1.7271_0843_098_1.7271.wav,WSJ0-Hin/tt/028/2426_028.wav,WSJ0-Hin/tt/098/0843_098.wav
5532_008_-0.1592_1340_088_0.1592.wav,WSJ0-Hin/tt/008/5532_008.wav,WSJ0-Hin/tt/088/1340_088.wav
1749_088_-1.0869_1432_028_1.0869.wav,WSJ0-Hin/tt/088/1749_088.wav,WSJ0-Hin/tt/028/1432_028.wav
4153_066_2.4768_4607_089_-2.4768.wav,WSJ0-Hin/tt/066/4153_066.wav,WSJ0-Hin/tt/089/4607_089.wav
3415_003_-1.8905_2041_089_1.8905.wav,WSJ0-Hin/tt/003/3415_003.wav,WSJ0-Hin/tt/089/2041_089.wav
2452_036_-0.2383_0340_025_0.2383.wav,WSJ0-Hin/tt/036/2452_036.wav,WSJ0-Hin/tt/025/0340_025.wav
3728_066_0.1051_4068_088_-0.1051.wav,WSJ0-Hin/tt/066/3728_066.wav,WSJ0-Hin/tt/088/4068_088.wav
0961_088_1.8924_1614_086_-1.8924.wav,WSJ0-Hin/tt/088/0961_088.wav,WSJ0-Hin/tt/086/1614_086.wav
1087_098_2.3503_1041_088_-2.3503.wav,WSJ0-Hin/tt/098/1087_098.wav,WSJ0-Hin/tt/088/1041_088.wav
0721_088_1.1456_1284_098_-1.1456.wav,WSJ0-Hin/tt/088/0721_088.wav,WSJ0-Hin/tt/098/1284_098.wav
5071_087_-2.2345_5124_008_2.2345.wav,WSJ0-Hin/tt/087/5071_087.wav,WSJ0-Hin/tt/008/5124_008.wav
0211_061_1.1912_3484_066_-1.1912.wav,WSJ0-Hin/tt/061/0211_061.wav,WSJ0-Hin/tt/066/3484_066.wav
5868_003_-0.8891_3394_020_0.8891.wav,WSJ0-Hin/tt/003/5868_003.wav,WSJ0-Hin/tt/020/3394_020.wav
0821_087_0.5183_1859_008_-0.5183.wav,WSJ0-Hin/tt/087/0821_087.wav,WSJ0-Hin/tt/008/1859_008.wav
4102_061_0.2694_5028_088_-0.2694.wav,WSJ0-Hin/tt/061/4102_061.wav,WSJ0-Hin/tt/088/5028_088.wav
4843_061_-0.2858_1020_008_0.2858.wav,WSJ0-Hin/tt/061/4843_061.wav,WSJ0-Hin/tt/008/1020_008.wav
5225_088_1.1818_1020_096_-1.1818.wav,WSJ0-Hin/tt/088/5225_088.wav,WSJ0-Hin/tt/096/1020_096.wav
6001_003_1.0554_4647_098_-1.0554.wav,WSJ0-Hin/tt/003/6001_003.wav,WSJ0-Hin/tt/098/4647_098.wav
4088_008_-1.1791_3484_052_1.1791.wav,WSJ0-Hin/tt/008/4088_008.wav,WSJ0-Hin/tt/052/3484_052.wav
4478_089_1.7147_0623_088_-1.7147.wav,WSJ0-Hin/tt/089/4478_089.wav,WSJ0-Hin/tt/088/0623_088.wav
4798_096_0.1030_2860_087_-0.1030.wav,WSJ0-Hin/tt/096/4798_096.wav,WSJ0-Hin/tt/087/2860_087.wav
4433_003_2.1396_0169_098_-2.1396.wav,WSJ0-Hin/tt/003/4433_003.wav,WSJ0-Hin/tt/098/0169_098.wav
2327_036_-2.4976_2160_088_2.4976.wav,WSJ0-Hin/tt/036/2327_036.wav,WSJ0-Hin/tt/088/2160_088.wav
2010_028_-2.2865_4532_003_2.2865.wav,WSJ0-Hin/tt/028/2010_028.wav,WSJ0-Hin/tt/003/4532_003.wav
0407_025_-1.8503_0896_086_1.8503.wav,WSJ0-Hin/tt/025/0407_025.wav,WSJ0-Hin/tt/086/0896_086.wav
1203_036_-0.9211_5079_088_0.9211.wav,WSJ0-Hin/tt/036/1203_036.wav,WSJ0-Hin/tt/088/5079_088.wav
0826_003_-0.2423_4134_088_0.2423.wav,WSJ0-Hin/tt/003/0826_003.wav,WSJ0-Hin/tt/088/4134_088.wav
1283_066_-1.6557_2880_028_1.6557.wav,WSJ0-Hin/tt/066/1283_066.wav,WSJ0-Hin/tt/028/2880_028.wav
1102_087_0.6738_2795_003_-0.6738.wav,WSJ0-Hin/tt/087/1102_087.wav,WSJ0-Hin/tt/003/2795_003.wav
2142_086_1.0917_4193_029_-1.0917.wav,WSJ0-Hin/tt/086/2142_086.wav,WSJ0-Hin/tt/029/4193_029.wav
4024_052_2.3932_1293_088_-2.3932.wav,WSJ0-Hin/tt/052/4024_052.wav,WSJ0-Hin/tt/088/1293_088.wav
1072_086_-1.7549_0252_025_1.7549.wav,WSJ0-Hin/tt/086/1072_086.wav,WSJ0-Hin/tt/025/0252_025.wav
4541_008_-1.3970_3776_003_1.3970.wav,WSJ0-Hin/tt/008/4541_008.wav,WSJ0-Hin/tt/003/3776_003.wav
1098_029_1.0659_0760_086_-1.0659.wav,WSJ0-Hin/tt/029/1098_029.wav,WSJ0-Hin/tt/086/0760_086.wav
4550_008_-1.9745_0760_066_1.9745.wav,WSJ0-Hin/tt/008/4550_008.wav,WSJ0-Hin/tt/066/0760_066.wav
4068_003_-1.6575_3768_098_1.6575.wav,WSJ0-Hin/tt/003/4068_003.wav,WSJ0-Hin/tt/098/3768_098.wav
5766_086_-0.0831_1811_087_0.0831.wav,WSJ0-Hin/tt/086/5766_086.wav,WSJ0-Hin/tt/087/1811_087.wav
6010_003_0.4335_4705_089_-0.4335.wav,WSJ0-Hin/tt/003/6010_003.wav,WSJ0-Hin/tt/089/4705_089.wav
4408_088_-0.4263_2839_008_0.4263.wav,WSJ0-Hin/tt/088/4408_088.wav,WSJ0-Hin/tt/008/2839_008.wav
1071_087_1.4107_2347_061_-1.4107.wav,WSJ0-Hin/tt/087/1071_087.wav,WSJ0-Hin/tt/061/2347_061.wav
4140_086_1.9234_4667_029_-1.9234.wav,WSJ0-Hin/tt/086/4140_086.wav,WSJ0-Hin/tt/029/4667_029.wav
0215_069_0.2486_4533_061_-0.2486.wav,WSJ0-Hin/tt/069/0215_069.wav,WSJ0-Hin/tt/061/4533_061.wav
1800_098_0.0095_0156_008_-0.0095.wav,WSJ0-Hin/tt/098/1800_098.wav,WSJ0-Hin/tt/008/0156_008.wav
4122_089_1.1576_3701_020_-1.1576.wav,WSJ0-Hin/tt/089/4122_089.wav,WSJ0-Hin/tt/020/3701_020.wav
4621_066_-2.1579_4622_011_2.1579.wav,WSJ0-Hin/tt/066/4621_066.wav,WSJ0-Hin/tt/011/4622_011.wav
2381_029_0.7738_1066_008_-0.7738.wav,WSJ0-Hin/tt/029/2381_029.wav,WSJ0-Hin/tt/008/1066_008.wav
3563_061_0.0387_0167_086_-0.0387.wav,WSJ0-Hin/tt/061/3563_061.wav,WSJ0-Hin/tt/086/0167_086.wav
4062_098_-0.0759_0760_061_0.0759.wav,WSJ0-Hin/tt/098/4062_098.wav,WSJ0-Hin/tt/061/0760_061.wav
1434_003_1.9942_4527_086_-1.9942.wav,WSJ0-Hin/tt/003/1434_003.wav,WSJ0-Hin/tt/086/4527_086.wav
2645_003_-2.3263_0760_087_2.3263.wav,WSJ0-Hin/tt/003/2645_003.wav,WSJ0-Hin/tt/087/0760_087.wav
1087_008_-1.6972_1998_029_1.6972.wav,WSJ0-Hin/tt/008/1087_008.wav,WSJ0-Hin/tt/029/1998_029.wav
5789_003_-0.3643_4527_086_0.3643.wav,WSJ0-Hin/tt/003/5789_003.wav,WSJ0-Hin/tt/086/4527_086.wav
2795_029_-1.3829_1196_028_1.3829.wav,WSJ0-Hin/tt/029/2795_029.wav,WSJ0-Hin/tt/028/1196_028.wav
1210_029_-2.4441_0360_086_2.4441.wav,WSJ0-Hin/tt/029/1210_029.wav,WSJ0-Hin/tt/086/0360_086.wav
0867_096_-0.7287_5220_003_0.7287.wav,WSJ0-Hin/tt/096/0867_096.wav,WSJ0-Hin/tt/003/5220_003.wav
4134_088_1.1308_4200_008_-1.1308.wav,WSJ0-Hin/tt/088/4134_088.wav,WSJ0-Hin/tt/008/4200_008.wav
1362_088_2.4968_0213_025_-2.4968.wav,WSJ0-Hin/tt/088/1362_088.wav,WSJ0-Hin/tt/025/0213_025.wav
4855_089_-1.1494_2010_029_1.1494.wav,WSJ0-Hin/tt/089/4855_089.wav,WSJ0-Hin/tt/029/2010_029.wav
0987_086_-1.8597_4122_098_1.8597.wav,WSJ0-Hin/tt/086/0987_086.wav,WSJ0-Hin/tt/098/4122_098.wav
5021_086_-0.4947_5220_052_0.4947.wav,WSJ0-Hin/tt/086/5021_086.wav,WSJ0-Hin/tt/052/5220_052.wav
3415_086_-0.7363_3170_052_0.7363.wav,WSJ0-Hin/tt/086/3415_086.wav,WSJ0-Hin/tt/052/3170_052.wav
0173_088_-1.7816_1599_036_1.7816.wav,WSJ0-Hin/tt/088/0173_088.wav,WSJ0-Hin/tt/036/1599_036.wav
2880_003_2.1280_4075_061_-2.1280.wav,WSJ0-Hin/tt/003/2880_003.wav,WSJ0-Hin/tt/061/4075_061.wav
4152_029_-2.1497_1737_066_2.1497.wav,WSJ0-Hin/tt/029/4152_029.wav,WSJ0-Hin/tt/066/1737_066.wav
0394_089_0.1007_4289_066_-0.1007.wav,WSJ0-Hin/tt/089/0394_089.wav,WSJ0-Hin/tt/066/4289_066.wav
5868_003_-1.7291_3694_020_1.7291.wav,WSJ0-Hin/tt/003/5868_003.wav,WSJ0-Hin/tt/020/3694_020.wav
